molecule_ID,MOL_ID,molecule_name,target_name,target_ID,drugbank_ID,validated,SVM_score,RF_score
254,MOL000254,eugenol,Thermolysin,1179,6285,,0.856813,0.706
254,MOL000254,eugenol,Sodium channel protein type 5 subunit alpha,70,220,,0.800654,0.708
254,MOL000254,eugenol,Transcription factor p65,4565,h001,validated,,
254,MOL000254,eugenol,Cytochrome P450 1A1,4149,h001,validated,,
254,MOL000254,eugenol,Cytochrome P450 1B1,4150,h001,validated,,
254,MOL000254,eugenol,Arachidonate 5-lipoxygenase,88,275,validated,,
254,MOL000254,eugenol,Aryl hydrocarbon receptor,3204,6220,validated,,
254,MOL000254,eugenol,Canalicular multispecific organic anion transporter 1,4079,h001,validated,,
254,MOL000254,eugenol,T-lymphocyte activation antigen CD86,325,942,validated,,
254,MOL000254,eugenol,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform,3971,6746,validated,,
254,MOL000254,eugenol,Pepsin A,2877,6231,validated,,
254,MOL000254,eugenol,Mucin-1,4368,h001,validated,,
254,MOL000254,eugenol,Quinone oxidoreductase,3779,2159,validated,,
254,MOL000254,eugenol,Calcium-transporting ATPase type 2C member 1,3610,241,validated,,
254,MOL000254,eugenol,Short transient receptor potential channel 3,4523,h001,validated,,
254,MOL000254,eugenol,Transient receptor potential cation channel subfamily V member 3,651,5838,validated,,
254,MOL000254,eugenol,Ecto-NOX disulfide-thiol exchanger 2,4182,h001,validated,,
2547,MOL002547,21987_FLUKA,Cytochrome P450-cam,1143,2298,,0.87114,0.764
2547,MOL002547,21987_FLUKA,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.93118,0.7
2547,MOL002547,21987_FLUKA,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.970794,0.7
2576,MOL002576,GBL,Cholinesterase,559,3923,,0.833394,0.744
2576,MOL002576,GBL,Alcohol dehydrogenase 1C,727,517,,0.837602,0.816
2576,MOL002576,GBL,Cytochrome P450-cam,1143,2298,,0.826637,0.776
2576,MOL002576,GBL,Lysozyme,1172,2300,,0.815162,0.704
2576,MOL002576,GBL,Bacillolysin,1961,2457,,0.841494,0.752
2576,MOL002576,GBL,Trypsin-3,3952,2886,,0.910294,0.724
262,MOL000262,"(1R,4S)-1,7,7-trimethylbicyclo[2.2.1]hept-2-ene",Cytochrome P450-cam,1143,2298,,0.8599,0.82
264,MOL000264,Tereben,Muscarinic acetylcholine receptor M3,16,51,,0.930779,0.7
264,MOL000264,Tereben,Muscarinic acetylcholine receptor M1,38,103,,0.933339,0.716
264,MOL000264,Tereben,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.980324,0.736
264,MOL000264,Tereben,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.971722,0.724
264,MOL000264,Tereben,Sodium-dependent noradrenaline transporter,186,540,,0.931816,0.702
264,MOL000264,Tereben,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.949362,0.732
264,MOL000264,Tereben,Muscarinic acetylcholine receptor M2,210,617,,0.930158,0.722
264,MOL000264,Tereben,Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.911791,0.708
264,MOL000264,Tereben,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.947924,0.766
264,MOL000264,Tereben,Cytochrome P450-cam,1143,2298,,0.857404,0.706
264,MOL000264,Tereben,Ig gamma-1 chain C region,1201,4785,,0.959193,0.716
264,MOL000264,Tereben,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.955607,0.702
264,MOL000264,Tereben,Prostaglandin G/H synthase 2,94,290,,0.858417,0.722
264,MOL000264,Tereben,Alcohol dehydrogenase 1B,726,444,,0.821057,0.71
264,MOL000264,Tereben,Alcohol dehydrogenase 1C,727,517,,0.822779,0.752
264,MOL000264,Tereben,Alcohol dehydrogenase 1A,729,251,,0.839908,0.702
268,MOL000268,"(1S,5S)-1-isopropyl-4-methylenebicyclo[3.1.0]hexane",Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.98413,0.708
268,MOL000268,"(1S,5S)-1-isopropyl-4-methylenebicyclo[3.1.0]hexane",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.96012,0.712
268,MOL000268,"(1S,5S)-1-isopropyl-4-methylenebicyclo[3.1.0]hexane",Cytochrome P450-cam,1143,2298,,0.9254,0.782
268,MOL000268,"(1S,5S)-1-isopropyl-4-methylenebicyclo[3.1.0]hexane",Prostaglandin G/H synthase 2,94,290,,0.962336,0.726
268,MOL000268,"(1S,5S)-1-isopropyl-4-methylenebicyclo[3.1.0]hexane",Retinoic acid receptor RXR-alpha,158,459,,0.920657,0.716
268,MOL000268,"(1S,5S)-1-isopropyl-4-methylenebicyclo[3.1.0]hexane",Progesterone receptor,209,614,,0.920031,0.708
268,MOL000268,"(1S,5S)-1-isopropyl-4-methylenebicyclo[3.1.0]hexane",Nuclear receptor coactivator 2,3276,6241,,0.934921,0.758
2697,MOL002697,junipene,Muscarinic acetylcholine receptor M3,16,51,,0.9711,0.73
2697,MOL002697,junipene,Muscarinic acetylcholine receptor M2,210,617,,0.94341,0.728
2697,MOL002697,junipene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.96915,0.708
2697,MOL002697,junipene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.971207,0.7
2697,MOL002697,junipene,Alpha-1B adrenergic receptor,216,632,,0.921833,0.7
2697,MOL002697,junipene,Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.9355,0.7
270,MOL000270,CHEBI:7,Cytochrome P450-cam,1143,2298,,0.884219,0.764
270,MOL000270,CHEBI:7,Muscarinic acetylcholine receptor M3,16,51,,0.853735,0.762
270,MOL000270,CHEBI:7,Muscarinic acetylcholine receptor M1,38,103,,0.887887,0.77
270,MOL000270,CHEBI:7,Muscarinic acetylcholine receptor M4,154,450,,0.822584,0.702
270,MOL000270,CHEBI:7,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.834024,0.716
270,MOL000270,CHEBI:7,5-hydroxytryptamine 2A receptor,175,502,,0.812754,0.72
270,MOL000270,CHEBI:7,Muscarinic acetylcholine receptor M2,210,617,,0.876736,0.716
270,MOL000270,CHEBI:7,Alpha-1B adrenergic receptor,216,632,,0.803634,0.744
270,MOL000270,CHEBI:7,Beta-2 adrenergic receptor,261,766,,0.847462,0.736
270,MOL000270,CHEBI:7,Sodium-dependent serotonin transporter,290,824,,0.817305,0.722
270,MOL000270,CHEBI:7,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.817928,0.75
270,MOL000270,CHEBI:7,Coagulation factor Xa,79,239,,0.939673,0.716
270,MOL000270,CHEBI:7,Prostaglandin G/H synthase 2,94,290,,0.937572,0.722
270,MOL000270,CHEBI:7,DNA topoisomerase II,287,817,,0.9386,0.73
270,MOL000270,CHEBI:7,Nuclear receptor coactivator 2,3276,6241,,0.833156,0.734
270,MOL000270,CHEBI:7,Calmodulin,3907,465,,0.810579,0.734
271,MOL000271,l-carvone,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.91538,0.712
271,MOL000271,l-carvone,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.83319,0.736
271,MOL000271,l-carvone,Cytochrome P450-cam,1143,2298,,0.816,0.71
271,MOL000271,l-carvone,Muscarinic acetylcholine receptor M3,16,51,,0.968921,0.706
271,MOL000271,l-carvone,Prostaglandin G/H synthase 2,94,290,,0.919893,0.716
271,MOL000271,l-carvone,Progonadoliberin-1,4446,h001,validated,,
2836,MOL002836,anisaldehyde,Amine oxidase [flavin-containing] B,565,3939,,0.825293,0.702
2836,MOL002836,anisaldehyde,Lysozyme,1172,2300,,0.822292,0.768
2836,MOL002836,anisaldehyde,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.831451,0.73
2836,MOL002836,anisaldehyde,Amine oxidase [flavin-containing] A,566,3941,,0.80034,0.706
2836,MOL002836,anisaldehyde,Tyrosinase,4590,h001,validated,,
2972,MOL002972,"(4S)-1-methyl-4-(6-methylhepta-1,5-dien-2-yl)cyclohexene",Prostaglandin G/H synthase 2,94,290,,0.96605,0.724
2972,MOL002972,"(4S)-1-methyl-4-(6-methylhepta-1,5-dien-2-yl)cyclohexene",Sodium-dependent noradrenaline transporter,186,540,,0.94569,0.716
2972,MOL002972,"(4S)-1-methyl-4-(6-methylhepta-1,5-dien-2-yl)cyclohexene",Amine oxidase [flavin-containing] B,565,3939,,0.92609,0.728
2972,MOL002972,"(4S)-1-methyl-4-(6-methylhepta-1,5-dien-2-yl)cyclohexene",Nuclear receptor coactivator 2,3276,6241,,0.91899,0.714
2972,MOL002972,"(4S)-1-methyl-4-(6-methylhepta-1,5-dien-2-yl)cyclohexene",Muscarinic acetylcholine receptor M2,210,617,,0.82983,0.7
3047,MOL003047,[(1S)-endo]-(-)-Borneol,Cytochrome P450-cam,1143,2298,,0.92468,0.8
3047,MOL003047,[(1S)-endo]-(-)-Borneol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.977436,0.702
3047,MOL003047,[(1S)-endo]-(-)-Borneol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.939216,0.702
34,MOL000034,"2-[(1R,3S,4S)-3-isopropenyl-4-methyl-4-vinylcyclohexyl]propan-2-ol",Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.92098,0.714
34,MOL000034,"2-[(1R,3S,4S)-3-isopropenyl-4-methyl-4-vinylcyclohexyl]propan-2-ol",Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.9224,0.712
34,MOL000034,"2-[(1R,3S,4S)-3-isopropenyl-4-methyl-4-vinylcyclohexyl]propan-2-ol",Muscarinic acetylcholine receptor M2,210,617,,0.88592,0.704
34,MOL000034,"2-[(1R,3S,4S)-3-isopropenyl-4-methyl-4-vinylcyclohexyl]propan-2-ol",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.9286,0.742
34,MOL000034,"2-[(1R,3S,4S)-3-isopropenyl-4-methyl-4-vinylcyclohexyl]propan-2-ol","Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.86139,0.706
34,MOL000034,"2-[(1R,3S,4S)-3-isopropenyl-4-methyl-4-vinylcyclohexyl]propan-2-ol",Glutamate receptor 2,3216,921,,0.83083,0.7
34,MOL000034,"2-[(1R,3S,4S)-3-isopropenyl-4-methyl-4-vinylcyclohexyl]propan-2-ol",Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.87256,0.714
34,MOL000034,"2-[(1R,3S,4S)-3-isopropenyl-4-methyl-4-vinylcyclohexyl]propan-2-ol",Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.925847,0.722
34,MOL000034,"2-[(1R,3S,4S)-3-isopropenyl-4-methyl-4-vinylcyclohexyl]propan-2-ol",Muscarinic acetylcholine receptor M3,16,51,,0.849558,0.74
34,MOL000034,"2-[(1R,3S,4S)-3-isopropenyl-4-methyl-4-vinylcyclohexyl]propan-2-ol",Muscarinic acetylcholine receptor M1,38,103,,0.860792,0.762
34,MOL000034,"2-[(1R,3S,4S)-3-isopropenyl-4-methyl-4-vinylcyclohexyl]propan-2-ol",Muscarinic acetylcholine receptor M4,154,450,,0.836762,0.704
34,MOL000034,"2-[(1R,3S,4S)-3-isopropenyl-4-methyl-4-vinylcyclohexyl]propan-2-ol",5-hydroxytryptamine 2A receptor,175,502,,0.863576,0.726
34,MOL000034,"2-[(1R,3S,4S)-3-isopropenyl-4-methyl-4-vinylcyclohexyl]propan-2-ol",Sodium-dependent noradrenaline transporter,186,540,,0.801493,0.744
34,MOL000034,"2-[(1R,3S,4S)-3-isopropenyl-4-methyl-4-vinylcyclohexyl]propan-2-ol",Beta-2 adrenergic receptor,261,766,,0.827023,0.718
34,MOL000034,"2-[(1R,3S,4S)-3-isopropenyl-4-methyl-4-vinylcyclohexyl]propan-2-ol",Sodium-dependent serotonin transporter,290,824,,0.842684,0.734
3534,MOL003534,CADINENE,Muscarinic acetylcholine receptor M1,38,103,,0.949204,0.714
3534,MOL003534,CADINENE,Prostaglandin G/H synthase 2,94,290,,0.939662,0.722
3534,MOL003534,CADINENE,Retinoic acid receptor RXR-alpha,158,459,,0.90637,0.708
3534,MOL003534,CADINENE,Sodium-dependent noradrenaline transporter,186,540,,0.932438,0.716
3534,MOL003534,CADINENE,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.965932,0.716
3534,MOL003534,CADINENE,Nuclear receptor coactivator 2,3276,6241,,0.843262,0.73
3537,MOL003537,T-Muurolol,Muscarinic acetylcholine receptor M3,16,51,,0.90478,0.706
3537,MOL003537,T-Muurolol,Muscarinic acetylcholine receptor M1,38,103,,0.907412,0.71
3537,MOL003537,T-Muurolol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.928598,0.702
3537,MOL003537,T-Muurolol,Sodium-dependent noradrenaline transporter,186,540,,0.812964,0.702
3537,MOL003537,T-Muurolol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.938567,0.738
3537,MOL003537,T-Muurolol,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.89636,0.726
3537,MOL003537,T-Muurolol,Alpha-1B adrenergic receptor,216,632,,0.80807,0.712
3537,MOL003537,T-Muurolol,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.858085,0.704
3573,MOL003573,calacorene,Prostaglandin G/H synthase 1,6,20,,0.871761,0.732
3573,MOL003573,calacorene,Muscarinic acetylcholine receptor M3,16,51,,0.944297,0.706
3573,MOL003573,calacorene,Muscarinic acetylcholine receptor M1,38,103,,0.95174,0.73
3573,MOL003573,calacorene,Estrogen receptor,46,136,,0.82611,0.718
3573,MOL003573,calacorene,Prostaglandin G/H synthase 2,94,290,,0.864106,0.768
3573,MOL003573,calacorene,"Nitric-oxide synthase, endothelial",95,291,,0.840628,0.71
3573,MOL003573,calacorene,Alpha-2C adrenergic receptor,126,378,,0.808342,0.702
3573,MOL003573,calacorene,Sodium-dependent noradrenaline transporter,186,540,,0.903347,0.74
3573,MOL003573,calacorene,Alpha-1A adrenergic receptor,191,556,,0.904053,0.706
3573,MOL003573,calacorene,Alpha-1B adrenergic receptor,216,632,,0.912347,0.706
3573,MOL003573,calacorene,Sodium-dependent dopamine transporter,239,713,,0.890229,0.7
3573,MOL003573,calacorene,Alpha-1D adrenergic receptor,272,789,,0.827535,0.716
3573,MOL003573,calacorene,Sodium-dependent serotonin transporter,290,824,,0.92837,0.706
358,MOL000358,beta-sitosterol,Progesterone receptor,209,614,,0.90711,0.728
358,MOL000358,beta-sitosterol,Nuclear receptor coactivator 2,3276,6241,,0.800966,0.71
358,MOL000358,beta-sitosterol,Prostaglandin G/H synthase 1,6,20,,0.90499,0.716
358,MOL000358,beta-sitosterol,Prostaglandin G/H synthase 2,94,290,,0.94352,0.814
358,MOL000358,beta-sitosterol,Heat shock protein HSP 90,444,1939,,0.96518,0.718
358,MOL000358,beta-sitosterol,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",491,2404,,0.93315,0.732
358,MOL000358,beta-sitosterol,Potassium voltage-gated channel subfamily H member 2,37,101,,0.92578,0.722
358,MOL000358,beta-sitosterol,mRNA of PKA Catalytic Subunit C-alpha,699,6263,,0.86367,0.71
358,MOL000358,beta-sitosterol,Dopamine D1 receptor,7,23,,0.820323,0.712
358,MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M3,16,51,,0.878176,0.756
358,MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M1,38,103,,0.893231,0.746
358,MOL000358,beta-sitosterol,Sodium channel protein type 5 subunit alpha,70,220,,0.831169,0.718
358,MOL000358,beta-sitosterol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.804316,0.702
358,MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M4,154,450,,0.883911,0.722
358,MOL000358,beta-sitosterol,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.852356,0.7
358,MOL000358,beta-sitosterol,5-hydroxytryptamine 2A receptor,175,502,,0.867301,0.704
358,MOL000358,beta-sitosterol,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.812413,0.702
358,MOL000358,beta-sitosterol,Alpha-1A adrenergic receptor,191,556,,0.810836,0.704
358,MOL000358,beta-sitosterol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.831503,0.702
358,MOL000358,beta-sitosterol,Muscarinic acetylcholine receptor M2,210,617,,0.910096,0.722
358,MOL000358,beta-sitosterol,Alpha-1B adrenergic receptor,216,632,,0.810689,0.742
358,MOL000358,beta-sitosterol,Beta-2 adrenergic receptor,261,766,,0.865213,0.712
358,MOL000358,beta-sitosterol,Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.832431,0.704
358,MOL000358,beta-sitosterol,Sodium-dependent serotonin transporter,290,824,,0.869181,0.704
358,MOL000358,beta-sitosterol,Mu-type opioid receptor,299,847,,0.818472,0.704
358,MOL000358,beta-sitosterol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.894638,0.76
358,MOL000358,beta-sitosterol,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.845721,0.734
358,MOL000358,beta-sitosterol,Cytochrome P450-cam,1143,2298,,0.92549,0.794
358,MOL000358,beta-sitosterol,Apoptosis regulator Bcl-2,86,273,validated,,
358,MOL000358,beta-sitosterol,Apoptosis regulator BAX,4033,h001,validated,,
358,MOL000358,beta-sitosterol,Caspase-9,4090,h001,validated,,
358,MOL000358,beta-sitosterol,Transcription factor AP-1,414,1629,validated,,
358,MOL000358,beta-sitosterol,Caspase-3,4087,h001,validated,,
358,MOL000358,beta-sitosterol,Caspase-8,4089,h001,validated,,
358,MOL000358,beta-sitosterol,Protein kinase C alpha type,4469,h001,validated,,
358,MOL000358,beta-sitosterol,Transforming growth factor beta-1,4568,h001,validated,,
358,MOL000358,beta-sitosterol,Serum paraoxonase/arylesterase 1,357,1198,validated,,
358,MOL000358,beta-sitosterol,Microtubule-associated protein 2,3987,1852,validated,,
3618,MOL003618,Isopinocamphone,Cytochrome P450-cam,1143,2298,,0.895311,0.796
39,MOL000039,"(1S,2R,4R)-Neoiso-dihydrocarveol",Muscarinic acetylcholine receptor M1,38,103,,0.86583,0.708
39,MOL000039,"(1S,2R,4R)-Neoiso-dihydrocarveol","Renin, renal",99,298,,0.90228,0.702
39,MOL000039,"(1S,2R,4R)-Neoiso-dihydrocarveol",Muscarinic acetylcholine receptor M2,210,617,,0.86056,0.726
39,MOL000039,"(1S,2R,4R)-Neoiso-dihydrocarveol",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.89417,0.732
3948,MOL003948,Cuminol,Amine oxidase [flavin-containing] B,565,3939,,0.800548,0.732
3948,MOL003948,Cuminol,Amine oxidase [flavin-containing] A,566,3941,,0.813493,0.7
4480,MOL004480,acetic acid,Histidine decarboxylase,2,3,,0.928404,0.708
4480,MOL004480,acetic acid,Prostaglandin G/H synthase 1,6,20,,0.957382,0.744
4480,MOL004480,acetic acid,"Nitric-oxide synthase, brain",28,76,,0.897326,0.782
4480,MOL004480,acetic acid,S-adenosylmethionine decarboxylase proenzyme,40,113,,0.908695,0.702
4480,MOL004480,acetic acid,"Aldehyde dehydrogenase, mitochondrial",49,147,,0.967419,0.748
4480,MOL004480,acetic acid,"Succinate semialdehyde dehydrogenase, mitochondrial",59,170,,0.975222,0.724
4480,MOL004480,acetic acid,Estradiol 17 beta-dehydrogenase 1,69,217,,0.81138,0.722
4480,MOL004480,acetic acid,Plasminogen activator inhibitor-1,84,267,,0.817723,0.728
4480,MOL004480,acetic acid,Purine nucleoside phosphorylase,90,277,,0.879141,0.742
4480,MOL004480,acetic acid,"4-aminobutyrate aminotransferase, mitochondrial",92,280,,0.955341,0.766
4480,MOL004480,acetic acid,Prostaglandin G/H synthase 2,94,290,validated,0.862838,0.736
4480,MOL004480,acetic acid,Pyridoxal phosphate phosphatase,102,306,,0.875089,0.702
4480,MOL004480,acetic acid,"Serine hydroxymethyltransferase, mitochondrial",107,321,,0.859795,0.732
4480,MOL004480,acetic acid,DNA polymerase (HSV),111,338,,0.937513,0.742
4480,MOL004480,acetic acid,Cystathionine beta-synthase,118,358,,0.917302,0.72
4480,MOL004480,acetic acid,Coagulation factor VII,123,369,,0.863512,0.722
4480,MOL004480,acetic acid,Glutamate [NMDA] receptor subunit zeta-1,137,401,,0.898796,0.712
4480,MOL004480,acetic acid,Kynureninase,148,435,,0.893282,0.75
4480,MOL004480,acetic acid,"Ornithine aminotransferase, mitochondrial",164,472,,0.958872,0.726
4480,MOL004480,acetic acid,Glycine receptor alpha-1 chain,169,482,,0.933004,0.812
4480,MOL004480,acetic acid,Glutamate--cysteine ligase regulatory subunit,225,668,,0.891156,0.73
4480,MOL004480,acetic acid,"Glutathione reductase, mitochondrial",240,714,,0.956127,0.716
4480,MOL004480,acetic acid,Tumor necrosis factor,265,777,validated,0.839587,0.724
4480,MOL004480,acetic acid,Branched chain amino acid-dependent aminotransferase,275,795,,0.927327,0.726
4480,MOL004480,acetic acid,Aldose reductase,288,822,,0.912807,0.746
4480,MOL004480,acetic acid,"Arginase II, mitochondrial",293,834,,0.894452,0.708
4480,MOL004480,acetic acid,Glutamate [NMDA] receptor subunit epsilon 1,295,837,,0.81816,0.75
4480,MOL004480,acetic acid,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.885376,0.786
4480,MOL004480,acetic acid,Proto-oncogene tyrosine-protein kinase SRC,319,933,,0.939309,0.768
4480,MOL004480,acetic acid,"Glycogen phosphorylase, muscle form",350,1152,,0.938266,0.716
4480,MOL004480,acetic acid,Cathepsin B,361,1233,,0.923092,0.712
4480,MOL004480,acetic acid,Cathepsin D,363,1243,,0.963008,0.744
4480,MOL004480,acetic acid,Alpha-1-antitrypsin,370,1277,,0.812278,0.712
4480,MOL004480,acetic acid,Inositol-1(or 4)-monophosphatase,384,1387,,0.8866,0.716
4480,MOL004480,acetic acid,Beta-catenin,386,1392,,0.900134,0.742
4480,MOL004480,acetic acid,Tumor necrosis factor ligand superfamily member 13B,393,1467,,0.864101,0.706
4480,MOL004480,acetic acid,Peptidyl-prolyl cis-trans isomerase A,399,1524,,0.834505,0.71
4480,MOL004480,acetic acid,mRNA of H-ras,429,1758,,0.92137,0.752
4480,MOL004480,acetic acid,Stromelysin-1,441,1926,,0.844189,0.732
4480,MOL004480,acetic acid,Inhibitor of nuclear factor kappa B kinase beta subunit,458,2038,,0.934557,0.71
4480,MOL004480,acetic acid,Neutrophil collagenase,468,2154,,0.838721,0.712
4480,MOL004480,acetic acid,Macrophage metalloelastase,476,2203,,0.917691,0.73
4480,MOL004480,acetic acid,Triosephosphate isomerase (bacterial),486,2314,,0.952437,0.722
4480,MOL004480,acetic acid,NH(3)-dependent NAD(+) synthetase,495,2434,,0.961255,0.76
4480,MOL004480,acetic acid,Dihydroorotase,505,2646,,0.938997,0.708
4480,MOL004480,acetic acid,UDP-glucose 4-epimerase,511,2762,,0.940341,0.724
4480,MOL004480,acetic acid,Methionine aminopeptidase 2,513,2795,,0.824339,0.704
4480,MOL004480,acetic acid,"Phospholipase A2, membrane associated",516,2981,,0.88192,0.738
4480,MOL004480,acetic acid,Leukotriene A-4 hydrolase,521,3060,,0.821201,0.786
4480,MOL004480,acetic acid,Adenosylhomocysteinase,522,3070,,0.897816,0.706
4480,MOL004480,acetic acid,M-phase inducer phosphatase 2,525,3105,,0.905554,0.776
4480,MOL004480,acetic acid,"Thioredoxin reductase, cytoplasmic",538,3610,,0.971658,0.754
4480,MOL004480,acetic acid,Cholinesterase,559,3923,,0.9681,0.768
4480,MOL004480,acetic acid,Xanthine dehydrogenase/oxidase,568,3947,,0.945994,0.758
4480,MOL004480,acetic acid,Elastase 1,698,6260,,0.935027,0.78
4480,MOL004480,acetic acid,Phospholipase A2,708,6500,,0.931089,0.77
4480,MOL004480,acetic acid,Alcohol dehydrogenase 1B,726,444,,0.972643,0.83
4480,MOL004480,acetic acid,Alcohol dehydrogenase 1C,727,517,,0.976561,0.846
4480,MOL004480,acetic acid,Retinal dehydrogenase 1,728,611,,0.969736,0.71
4480,MOL004480,acetic acid,Alcohol dehydrogenase 1A,729,251,,0.956174,0.818
4480,MOL004480,acetic acid,Arginase-1,730,315,,0.927421,0.764
4480,MOL004480,acetic acid,Glutathione S-transferase P,733,904,,0.900953,0.71
4480,MOL004480,acetic acid,Catalase,735,2230,,0.952336,0.752
4480,MOL004480,acetic acid,Carbonyl reductase [NADPH] 1,739,5251,,0.917901,0.706
4480,MOL004480,acetic acid,"Glycine dehydrogenase [decarboxylating], mitochondrial",741,681,,0.870908,0.724
4480,MOL004480,acetic acid,Ribonucleoside-diphosphate reductase large subunit,749,360,,0.894781,0.756
4480,MOL004480,acetic acid,"Dihydroorotate dehydrogenase, mitochondrial",756,424,,0.870514,0.766
4480,MOL004480,acetic acid,Glutathione S-transferase A1,766,4031,,0.911607,0.714
4480,MOL004480,acetic acid,Alcohol dehydrogenase class 4 mu/sigma chain,771,579,,0.914318,0.72
4480,MOL004480,acetic acid,Maleylacetoacetate isomerase,776,909,,0.880721,0.72
4480,MOL004480,acetic acid,Carboxylesterase 2,786,5212,,0.878618,0.732
4480,MOL004480,acetic acid,Streptavidin,793,3027,,0.892992,0.712
4480,MOL004480,acetic acid,Riboflavin synthase alpha chain,802,5698,,0.81942,0.712
4480,MOL004480,acetic acid,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4",806,6433,,0.934948,0.702
4480,MOL004480,acetic acid,Holliday junction ATP-dependent DNA helicase ruvB,815,2751,,0.855068,0.738
4480,MOL004480,acetic acid,Probable chorismate mutase,1018,6827,,0.894811,0.72
4480,MOL004480,acetic acid,NADPH-ferredoxin reductase fprA,1033,2526,,0.913946,0.754
4480,MOL004480,acetic acid,Citrate lyase beta subunit-like protein,1035,4514,,0.899197,0.722
4480,MOL004480,acetic acid,Formyl-coenzyme A transferase,1037,2396,,0.876207,0.726
4480,MOL004480,acetic acid,Sigma factor sigB regulation protein rsbQ,1040,3490,,0.940264,0.738
4480,MOL004480,acetic acid,Phosphoribosylformylglycinamidine synthase,1052,3982,,0.918794,0.722
4480,MOL004480,acetic acid,Phosphonoacetaldehyde hydrolase,1060,5363,,0.933655,0.708
4480,MOL004480,acetic acid,Non-heme chloroperoxidase,1061,3617,,0.905663,0.7
4480,MOL004480,acetic acid,Glutaminase 1,1065,4542,,0.820966,0.73
4480,MOL004480,acetic acid,Glycine oxidase,1067,2893,,0.865555,0.73
4480,MOL004480,acetic acid,Probable polysaccharide deacetylase pdaA,1084,3626,,0.962875,0.71
4480,MOL004480,acetic acid,Glucosamine-6-phosphate deaminase 1,1086,3192,,0.895978,0.718
4480,MOL004480,acetic acid,Endoxylanase,1111,4808,,0.816529,0.706
4480,MOL004480,acetic acid,4-chlorobenzoyl CoA dehalogenase,1112,4279,,0.895403,0.712
4480,MOL004480,acetic acid,Cytochrome P450-cam,1143,2298,,0.921263,0.784
4480,MOL004480,acetic acid,Aspartate aminotransferase,1161,2249,,0.960817,0.746
4480,MOL004480,acetic acid,6-phosphofructokinase,1162,3309,,0.817044,0.712
4480,MOL004480,acetic acid,Lysozyme,1172,2300,,0.898675,0.728
4480,MOL004480,acetic acid,Beta-galactosidase,1173,2592,,0.912024,0.758
4480,MOL004480,acetic acid,Subtilisin Carlsberg,1176,2548,,0.883679,0.744
4480,MOL004480,acetic acid,Subtilisin BPN',1178,2517,,0.889063,0.736
4480,MOL004480,acetic acid,Tryptophanyl-tRNA synthetase,1189,2452,,0.822343,0.712
